timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679478381357,1541,Org_api_Retrieve,200,OK,org_API 1-29,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1541,0,499
1679478386358,490,Org_api_Retrieve,200,OK,org_API 1-30,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,490,0,179
1679478391357,1341,Org_api_Retrieve,200,OK,org_API 1-31,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1341,0,193
1679478396357,1459,Org_api_Retrieve,200,OK,org_API 1-32,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1458,0,308
1679478401367,527,Org_api_Retrieve,200,OK,org_API 1-33,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,527,0,207
1679478406357,440,Org_api_Retrieve,200,OK,org_API 1-34,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,440,0,134
1679478411358,1289,Org_api_Retrieve,200,OK,org_API 1-35,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1289,0,169
1679478416356,889,Org_api_Retrieve,200,OK,org_API 1-36,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,889,0,475
1679478421357,485,Org_api_Retrieve,200,OK,org_API 1-37,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,485,0,171
1679478426357,389,Org_api_Retrieve,200,OK,org_API 1-38,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,389,0,80
1679478431358,3118,Org_api_Retrieve,200,OK,org_API 1-39,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,3118,0,218
1679478436359,522,Org_api_Retrieve,200,OK,org_API 1-40,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,522,0,212
1679478441357,547,Org_api_Retrieve,200,OK,org_API 1-41,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,547,0,252
1679478446356,552,Org_api_Retrieve,200,OK,org_API 1-42,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,552,0,172
1679478451357,668,Org_api_Retrieve,200,OK,org_API 1-43,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,668,0,356
1679478456358,1307,Org_api_Retrieve,200,OK,org_API 1-44,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1307,0,159
1679478461357,1221,Org_api_Retrieve,200,OK,org_API 1-45,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1221,0,100
1679478466361,633,Org_api_Retrieve,200,OK,org_API 1-46,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,633,0,293
1679478471369,503,Org_api_Retrieve,200,OK,org_API 1-47,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,503,0,104
1679478476357,354,Org_api_Retrieve,200,OK,org_API 1-48,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,354,0,65
1679478481358,1375,Org_api_Retrieve,200,OK,org_API 1-49,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1375,0,223
1679478486358,761,Org_api_Retrieve,200,OK,org_API 1-50,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,761,0,453
1679478491360,539,Org_api_Retrieve,200,OK,org_API 1-51,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,539,0,250
1679478496373,668,Org_api_Retrieve,200,OK,org_API 1-52,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,668,0,179
1679478501357,489,Org_api_Retrieve,200,OK,org_API 1-53,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,489,0,172
1679478506356,1393,Org_api_Retrieve,200,OK,org_API 1-54,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1393,0,296
1679478511357,1251,Org_api_Retrieve,200,OK,org_API 1-55,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1251,0,131
1679478516357,1260,Org_api_Retrieve,200,OK,org_API 1-56,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1260,0,145
1679478521356,1545,Org_api_Retrieve,200,OK,org_API 1-57,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1545,0,363
1679478526368,1192,Org_api_Retrieve,200,OK,org_API 1-58,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1192,0,78
1679478531355,1411,Org_api_Retrieve,200,OK,org_API 1-59,text,true,,2017,1755,1,1,https://dev.api.digitalsurgery.cloud/dsp/api/org/organizations/0a2006a9-9f2a-4246-b377-080eaea38b01,1411,0,257
